Gene	GeneID	TreatedMean	UntreatedMean	FoldChange	pValue
BIRC6	55890	74.6799041245572	43.91556799499	1.70053371809006	0.162594947255497
PTS	54714	106.666469092263	19.2732347972119	5.53443520065938	0.012062011620886
DOCK11	3249	103.40360252662	56.9341160097555	1.81619755910326	0.116144445026869
RASSF1	9213	101.300268146051	47.9491742538697	2.11265928396829	0.037818549344035
IL18	8778	120.203332568977	10.8689799845383	11.0593020448996	2.9906009686e-05
ARIH1	9369	87.6035964711823	25.1455774472429	3.4838570183954	0.032024010831039
CX36	925	126.41609776525	36.7742966434367	3.43762109146449	0.036524607722874
SSTR1	9568	108.675127108415	16.9884773145323	6.39699044807576	0.002127380301578
FLG	6094	151.562037811175	69.9969476419845	2.16526638541975	0.088610393071465
PPP4R1L	118429	111.138475140866	53.4370661904763	2.07980121409945	0.060276866031666
AGTRL1	10100	122.768501039335	58.0740706753896	2.11399854722707	0.125414104572527
CSNK1E	51266	161.899740954317	16.2486463755886	9.96389097356134	0.006490564113557
UBE2R2	8795	119.411245558354	76.2759443169193	1.56551644988113	0.106906862493552
KCNH4	3581	113.284637373191	28.4533917464935	3.98141066564241	0.031774722411002
EME2	7133	89.305042091081	82.2536384757385	1.08572755863465	0.765109526896263
RMI1	3694	72.8893711353948	68.9723467382852	1.05679122985292	0.85454155708854
TMC5	22925	89.4706200945983	25.9328847628376	3.4500835874153	0.006446198186814
PRSS33	7182	52.0474222621874	94.4307437830393	0.551170309340882	0.167882641787734
AURKB	219995	94.1908901301221	55.8771752894296	1.68567737438833	0.061542177819279
SIPA1	5465	64.2574270250896	66.1182345151801	0.971856364530373	0.955704227841562
FBXW12	11024	75.023970122961	79.8586794416307	0.939459187749236	0.858402324704155
SLC13A5	6258	80.315492087275	60.4251746443906	1.32917269267224	0.545810882860315
KCTD9	9437	96.0712327645423	34.0853741563425	2.81854710832522	0.049810050922074
THOC1	9572	107.797805919437	77.8211656527313	1.38519906525781	0.299055166297964
SLC2A11	80329	92.7991474542405	85.8351674001886	1.08113201459239	0.836452940751246
CMA1	4306	146.903064703714	54.1200810599741	2.71439106938736	0.06209347513965
PCDH19	57053	106.530548403327	30.1703771191107	3.53096509144551	0.024352329621665
FBXO44	29881	118.034332710692	65.8732474981755	1.79184019603651	0.072069540830705
PLCD3	1141	75.8741411535816	20.9941312553899	3.6140643416289	0.014171478486897
EFNA4	2911	109.876354388299	85.3760036581364	1.28696998782312	0.316893322234774
LOC399818	2559	114.222562459367	84.7215527299274	1.34821139106694	0.357109043622265
HAVCR2	399818	121.268542103941	27.1286340202388	4.47013078555564	0.008602186859798
IGSF4	8001	106.937214648979	23.114304157324	4.62645182485817	0.000601735945563
ADCK5	10154	92.3773119326653	63.3093453583368	1.4591417966779	0.141430649318514
ATP8B4	26996	75.7146582208347	69.8735529946671	1.08359536585485	0.876574474209155
STAB1	25945	87.6223591416014	21.6115289844971	4.05442665368364	0.002311260320946
MLL5	124599	51.8071344860175	13.5408674334929	3.82598343425727	0.007610221095108
NME1-NME2	4070	63.0096948290322	44.0860666991262	1.42924283218673	0.281979476074077
UBR2	728683	69.5933509166579	13.6397408419713	5.10224876872365	0.012190832387913
SPAG11B	22986	72.6123418758914	30.8384736511259	2.35460232881015	0.050840564543288
TRIM52	941	84.4850048654931	47.1900819983555	1.79031273707974	0.176054961214309
P4HA1	348980	66.1074815606622	38.1123015547132	1.734544461078	0.245516755797497
AYTL1	83999	99.7957668763689	14.3020598855442	6.97771983022091	0.000465196677182
VMD2L2	22917	95.5365865662333	23.2888520066947	4.10224542363746	0.004878487903247
SLAMF9	914	121.64270200492	20.2099020779332	6.01896543267962	0.021668669537881
STK4	182	90.1233273133216	21.9436652564104	4.10703163123553	0.036285429197278
APH1A	6892	100.503078385038	20.4728740844977	4.90908496629404	0.013440560716218
FSD2	84868	77.2657480766105	57.3670686625629	1.34686589149418	0.316833640245644
GPM6B	79602	103.855629006753	62.812903260137	1.65341233435174	0.105532106564919
P2RX4	196	129.169973997879	27.2654345014249	4.73749919485526	0.036106747655994
PHF21B	80036	107.045737223581	25.3830526563155	4.21721290472709	0.022709745934844
UNC5D	9976	105.024121816844	75.7348151644124	1.38673503842121	0.175794778594138
AHCYL1	8794	114.871175772231	70.1248219033381	1.63809579339214	0.315938814250462
ADRA1B	3953	77.1129411735193	67.7989130052491	1.13737724921267	0.711516920566466
CRY1	27242	78.323322394154	53.8237276364341	1.45518205136606	0.24682344717676
PANK1	3454	89.6901574215001	63.2701694570797	1.41757416158562	0.180985365667809
DLAT	341116	84.012525548836	98.6700941829646	0.851448721565534	0.711256953309817
POLL	7101	59.2566700884193	119.194526739275	0.497142542610509	0.184197183843441
STX4	1	52.6243878947774	82.2008636588003	0.64019263974173	0.378655076115207
SERPINB4	5467	77.9129744003695	58.4983584256974	1.33188309034914	0.313039454088221
CD320	11027	61.204498555258	34.2808731474729	1.78538330374382	0.065404752091396
SRD5A1	7067	87.7377598482469	42.2336682000489	2.07743640530247	0.028355042380772
CLEC5A	126014	62.630038305168	126.44071553748	0.495331254959584	0.045633581794243
PANK3	9975	99.8632148924566	40.2564446293532	2.48067646837448	0.071704376871849
MARK3	80328	73.4242454588227	38.1152535857409	1.92637431346623	0.015848187354921
USP52	25903	81.9214420107806	25.7039158326339	3.18711913562883	0.01855039431233
FANCL	1135	83.6790155431226	43.6854488196696	1.91548943192832	0.095749748704405
OTC	85455	136.071689726705	109.477883918428	1.24291486879753	0.509420604162861
SGPP1	1142	142.970502084953	115.970325097813	1.23281970594087	0.672760217598871
GPR63	2912	89.2687703283548	37.0878643179202	2.40695364831838	0.041752527280583
LGALS4	2561	82.9195121866061	42.9458901924001	1.93079039263412	0.034178372465396
PAPSS2	6574	129.747298028492	34.8992799351922	3.71776432835955	0.010527453811583
PCNA	131601	95.2821557633649	39.4095604038686	2.41774216172205	0.105967359770154
AKAP6	81607	154.895547896278	55.3411158268297	2.79892346914305	0.03137572884735
CNTNAP4	79143	76.6730399467123	51.6458226800959	1.48459325397215	0.49944733048463
ROM1	2064	73.7791555640824	98.1955591794432	0.75134920744489	0.560086423820226
PLCL1	148713	79.4277948352778	21.4391744053175	3.7047972712782	0.006972728327974
ALDH8A1	6653	70.6341439821438	29.5572788330136	2.38973771507173	0.020350296491339
CCNB2	942	49.4929565815758	39.4339064897407	1.25508632005434	0.570985959130924
SLC23A1	10021	72.8325075608945	30.7990685329859	2.36476332012738	0.000590849097532
HIST3H2A	79412	99.4533215564457	35.4170399852054	2.80806418599606	0.016565261489393
FBXO42	7784	67.0354442028637	38.788518391096	1.72822904775481	0.001903874231499
ASMTL	51744	93.9767634143277	42.8982621014063	2.19068929161228	0.111199254503301
DPEP1	3714	102.692561870602	37.5126105272101	2.73754773201169	0.015393820149186
AKR1CL2	916	100.754151824644	46.1381669401394	2.1837484778137	0.006529450544979
ABCC3	91937	73.4883968969264	29.0199526130189	2.53234034792869	0.051337433872999
DKFZp761P0423	23531	98.7680006890927	30.857587338407	3.20076873172002	0.057957406667116
DDX11	950	92.6846798283221	106.632977653053	0.869193394654007	0.694294293639029
KDR	54795	89.2511017180151	118.873483858433	0.750807487263556	0.364857073747874
USP50	8302	73.4334057600609	45.052509631176	1.62995150239634	0.066792553068365
CKAP5	8718	58.6212091586441	97.9522138747771	0.598467424468689	0.178416632116736
GPRC6A	3455	93.7736126707565	47.9589738555885	1.95528813758865	0.099910323589396
IL12RB1	54860	53.380122610844	44.1292161090897	1.20963224179839	0.534820114796398
OGG1	10002	64.6539019522544	31.2556085108288	2.06855361430108	0.073248698370804
CLCN1	2204	85.0584268446618	50.2806704080399	1.69167248873955	0.003400746774977
DGUOK	5468	107.376406105316	48.5013097000762	2.21388673356067	0.022513932268309
PTPRT	23547	55.7369184428488	26.8982301141777	2.07214073960467	0.114387294544347
TLL1	7068	58.5166415146499	35.7763212349505	1.63562489084216	0.086368627819438
HERC2	284415	78.57923812265	34.3133220753704	2.29005043434874	0.003484235905048
BRD9	9971	76.5216145527781	41.5132988713722	1.84330363120209	0.00394049426044
CYP4A11	79465	83.3150588010679	52.8760930717513	1.57566593825326	0.334857107387662
FLJ22332 	5023	47.6958225303314	42.3041198119658	1.12745100813658	0.551507655919226
SIAH1	1145	57.8087024441113	26.1848724896013	2.20771372734653	0.031925080631299
HHAT	2914	111.664088088443	44.8236392844052	2.49118745981191	0.013220746870704
KCNJ11	2564	78.2823789047747	41.7427583357916	1.87535232518769	0.162041158674116
FBXO2	5157	86.8376672985383	39.359902243087	2.20624702678955	0.012958179736557
LMBR1L	2743	75.1623749991731	48.0200687788711	1.56522839118141	0.26575291815421
UBE2F	23129	69.8263263989566	136.115304612628	0.512993939936998	0.208752576970791
KCNJ2	440435	115.539887411083	55.1710485497176	2.09421228068494	0.035907918375825
RAPGEF3	140	141.604499609375	88.2305068738026	1.60493807217853	0.127211333969522
BCL7A	5729	72.9900343860866	35.5407179385382	2.05370174323183	0.12008449446701
LAMB3	2264	67.4806027989265	35.4203468737232	1.90513670121586	0.327832730825503
PTPRS	9077	64.5345652653193	37.7418457928061	1.70989425423439	0.389245512228832
ALDH1A3	1259	66.9489808766639	54.3637826468554	1.23149967896019	0.528257909398159
HMGB2	3708	97.9559186378101	55.7782427737593	1.75616716781715	0.082738625102864
APOA1	57191	55.855718347717	37.5042789348049	1.48931588432384	0.269257875321914
PIK3R3	5651	103.302531136831	58.858610216036	1.75509633607839	0.104555485760383
ALKBH3	8431	55.106359706704	34.7565648641125	1.58549499705028	0.249070884824153
SERPINH1	962	73.3323928136928	42.1175250267692	1.74113727639703	0.239937397709186
CUGBP1	10544	55.6917215295786	52.6516697972799	1.05773894244957	0.872569141771092
OPRM1	221938	51.6688487541978	38.5268011893628	1.34111442318402	0.48268382979643
TRIM7	924	80.44805453241	27.4224173021991	2.93366021112802	0.014177105224543
IGHMBP2	29850	86.5076701554907	46.2188560235839	1.87169648057383	0.23818839793099
KATNAL1	3824	68.5504398837261	44.212816814315	1.55046533614052	0.200693277026853
SLX1A	8793	70.4879096922377	64.7468326410306	1.08866962007295	0.853985639297915
EMPTY	50856	85.9805722822857	109.655115572206	0.784099965000437	0.672440805594772
HDAC11	7293	72.9696257263807	127.423110514635	0.57265613303326	0.125694394847355
VIPR1	8807	89.4504672126759	82.2771006518862	1.08718545626857	0.790306774296392
IVNS1ABP	2206	55.5212855092492	52.7032594444165	1.05346967330939	0.783494297048693
FKBP6	3164	100.881493171227	67.1404918842873	1.5025432543016	0.360114263480701
MAGI2	51206	101.009653934094	33.6769972980095	2.99936639363227	0.075927787145372
MTMR1	5914	111.744620545622	66.2922102427413	1.68563727376788	0.102306310480626
ATP8B3	909	103.980579203414	38.9524092944784	2.66942613016119	0.003284085103088
PTP4A2	9970	119.623509203948	37.4331987289986	3.19565287674116	0.037688159857853
ABCA4	219699	93.5805561053831	51.2565525745399	1.82572864160721	0.017041598065319
MGRN1	22953	57.0726200986042	49.6142045940222	1.15032822889356	0.577793475710677
CHN2	1136	101.362751506459	59.6054143410615	1.7005628201234	0.04530669863475
EMPTY	5727	107.402923221855	79.3983764992357	1.35270931166822	0.468883476731357
CYP2C8	1146	96.8589480031135	92.8653726441603	1.04300392326272	0.892623413886687
SLCO1C1	2915	125.836482778789	49.4650889503894	2.54394534506944	0.141765931640805
RAD50	2565	87.6807431162019	57.1737574318448	1.53358371138583	0.093178956691888
STK19	5361	105.405298740809	93.8305993146135	1.12335740697323	0.674510986575344
NOX4	3359	55.6773605414274	47.3987099601241	1.17465982910227	0.784853603505659
MFN2	57863	95.1470070914966	62.5664803090525	1.52073453103818	0.23563927098794
RAD52	367	83.1466286293675	94.2597081339424	0.882101486153731	0.702308045671243
ACAT2	140	128.09480917566	128.063655038641	1.00024327071572	0.999232437679191
CNGA2	5731	81.2333218544095	60.1837242245062	1.34975565073675	0.462246375497409
HTR4	2324	83.5824249061116	58.7808420466079	1.42193309922029	0.35378667958282
ITGB2	5873	63.4682253152641	105.047615851673	0.604185300167891	0.097195280405602
ADAMTS6	1260	80.5061495966128	52.5201297048652	1.53286273375587	0.237349437976321
USP34	80975	77.593202504655	39.4502968963739	1.96685978583312	0.138281194493564
CYP1A2	4914	87.7792654304999	51.4477530808828	1.70618268386764	0.177047807309258
CACNA2D1	4063	86.6418565015034	53.2646094345301	1.62663084215418	0.06703041260046
FLT3	11014	70.2043322498169	47.7536207071038	1.47013632077061	0.309235652266497
COL18A1	915	97.1608129153968	72.8172695014918	1.33431002810956	0.154647997246429
NTF5	23553	54.211616982824	52.9922908006665	1.02300950126395	0.886871528615699
MASP1	124222	77.5296344516021	35.5503694192482	2.18083906631994	0.092773758712488
CMKLR1	131450	114.419487063031	89.9794061458011	1.27161860656902	0.335581909661901
ADAM22	79054	75.4003529534825	161.888891413253	0.465753717227011	0.010580364811383
CPXM	64109	48.0418699470965	74.2883389613603	0.646694630931034	0.192752121931349
WBSCR22	8792	102.390299067195	79.1342803465067	1.29388046013506	0.405221130045135
MPHOSPH1	170482	104.045741827909	85.0872235578844	1.22281274999092	0.473475657428674
ELA2	939	86.6339521202354	60.7554674855435	1.42594495122352	0.03763379877683
PIK3C2G	3554	114.520911286586	51.0480892378999	2.24339271060437	0.000278108205061
SAT2	57463	187.23261338297	94.7433974134363	1.97620750885609	0.081981072361412
FANCM	23705	165.755051821487	112.204766291051	1.47725499816585	0.024422070792598
RAB21	84824	207.178185374335	125.368763152148	1.65255028577496	0.047065269490018
MAPK15	6238	191.741225597452	113.277832791471	1.69266325875444	0.14356546513056
PRKAG1	440699	280.672074411929	119.727264100447	2.3442619901216	0.006091457620994
KIR2DL4	10178	218.032838130405	105.091550985297	2.07469426501194	0.011568342474618
CROT	114794	135.937109580134	83.1984607568417	1.63388971795317	0.213643111564504
BTG2	284656	164.390887349122	88.4566214619199	1.85843506831075	0.008348248968687
LAG3	3482	191.104915999972	112.619530373014	1.69690741354542	0.170707167723149
USP3	11025	225.201238081144	113.635537067133	1.98178531024234	0.068479294427838
C14orf172	1144	174.60751538012	110.970294570455	1.57346176340248	0.002672995059944
ULK1	57512	146.742821412315	86.1689578013328	1.70296618592786	0.231012653331924
Control	7421	181.956021983545	90.0376372436001	2.02088845902583	0.166286455741747
TDRD3	8808	88.4407603476429	80.8781317511615	1.09350646995345	0.848032127061892
CYP3A5	442213	74.9010502479739	92.0836235464913	0.813402507017523	0.439478378359959
DDX17	2811	76.3274668233885	91.5079996084437	0.834107041460729	0.572367325605351
EFNA1	201633	70.6926310010905	83.4875546497571	0.846744539322738	0.482616431523404
SMC1A	149233	95.1683633799109	55.9019529079039	1.70241571947758	0.345839588036622
ADAM9	6262	74.2181903168968	98.2493838913834	0.755406165182129	0.474716826746279
ALS2CR2	57633	46.4385845681824	120.612080072619	0.385024323767756	0.007094374251566
SPG3A	6954	140.444402816773	77.4316787768288	1.81378481049801	0.356557385600812
ITGB4BP	339977	125.305174219778	71.4964868525529	1.75260603333133	0.23475445796499
C2	2263	80.127027584142	57.08584512844	1.40362339217122	0.49035828033915
ALDH3B1	28985	78.6607377152155	79.5593837323834	0.988704713699258	0.946276261875115
ETFA	911	48.0528071582945	72.434034184381	0.663400950939388	0.198209395785558
KCNA1	2562	62.0730688075804	91.3926094835755	0.679191338975125	0.25296932516825
CAMKK2	8856	62.1399952950828	71.2435554030091	0.872219177490098	0.581958919140841
LEPROT	2101	59.7021728176936	78.8716944372629	0.756953089998373	0.314324959028408
PPP3CA	3902	49.7209316720027	59.7105936339705	0.832698666116015	0.644420480462043
SLC2A8	222642	49.4430353630716	61.1070431417546	0.809121712015665	0.505873120756155
FAT4	2814	59.612884863615	57.9554151710227	1.02859904786638	0.94273891218634
EDG8	56253	58.4230545761974	74.7994648113968	0.781062467806531	0.182559819447532
CD300LB	3566	47.6797901835768	72.2060228380212	0.660329821662332	0.490989190713281
CRBN	6263	38.0954408807466	65.7611361572752	0.579300223609839	0.076444854224806
TRIM66	347731	100.413271927475	77.1030402201847	1.30232571427434	0.636934148404632
RYR1	4308	50.0656449339441	82.6427694302492	0.605807928256805	0.152497107787297
HDAC4	26020	84.0501724612594	70.2486332550947	1.19646701389972	0.563858867465623
FZD7	6272	45.2170623010307	75.2655545150448	0.600767012112989	0.328499914036562
MGC11332	64231	60.1691603460302	86.2847790380394	0.697332264355734	0.439756361225082
UGDH	912	65.1899476308062	58.1425619680906	1.1212087225634	0.648011509923956
GPR173	2563	29.0015477839875	51.733956308234	0.560590178164503	0.340487274801974
C3orf48	7181	51.2321662814282	64.6234325866628	0.792780021592378	0.527583845075238
CAMK1	7376	40.8249190248581	89.7919841250871	0.454661063820417	0.047457051042575
DLG1	2893	42.6801056315044	72.4556381430949	0.589051545543138	0.084060023107351
C6orf85	2917	44.5254551279664	109.143269257635	0.407954200298536	0.176525472833934
SLC39A14	79414	39.7630587974285	54.7346228029233	0.726469951946117	0.344396088884653
KIAA1718	146722	63.2178448200067	72.4137328373776	0.873009059786734	0.759281145064704
ATP1A2	433	43.6738983871381	63.5037901755845	0.687736877852207	0.216299177384839
CDC26	946	48.6383073560077	82.3362406705722	0.590727812684694	0.216566690716573
USP51	80059	73.7142887519119	93.8118418234474	0.785767418260918	0.672405875235811
CSNK2A1	7226	86.0240670737931	82.7541565913828	1.03951354973692	0.914641063428033
COL6A2	29967	62.9357989793973	81.2308602867554	0.77477695985523	0.400122266160159
SLC9A10	161742	78.3531429543078	91.9582170897299	0.852051566831198	0.415037825208717
DUSP18	58475	101.516967028614	96.3282716297496	1.05386472020185	0.848531488067178
NOX3	929	77.5865639852912	89.7347161348587	0.864621490178778	0.764647374513729
CCNG2	200959	55.4068735499844	82.3037408552326	0.673199941755282	0.358987386578274
TNS3	2494	42.364862624681	97.3269910601385	0.435283801165739	0.123500340436286
RNF43	10062	32.3424209925483	97.0258617531749	0.333338147254229	0.017935431435034
KEAP1	2894	25.0378368076955	81.6112104744857	0.306794087014837	0.02019016323035
PRKAA2	2918	22.547430471766	58.9151785544142	0.382710042216729	0.025103952468978
INPP5A	145581	49.3217414303813	88.5114454060145	0.557235747356012	0.077225148546079
NOL1	146894	48.9495870397894	80.8193567464991	0.605666625055264	0.050376372012059
RP11-450P7.3	26253	41.4218792688144	88.5305738448188	0.467882195606469	0.08953962241032
GPR6	27181	30.4595559325185	59.3242183264212	0.513442179126915	0.026947572256189
DNER	26050	40.7821631486276	109.54492757235	0.372287097653997	0.064367259639854
EPN2	4055	59.6784166119171	89.0258336450801	0.670349427446391	0.044517809196136
EMPTY	7436	48.2252482221029	97.4115168906832	0.495067213420175	0.022714027544842
EMPTY	610	52.3288374832564	99.1957900981625	0.527530830002691	0.013694729614286
EFNB1	57292	63.6921848511301	91.9269148828389	0.692856764880078	0.15069118482184
EMPTY	90249	39.838089924564	62.3184748888187	0.639266124462102	0.032960151751335
SLK	2742	20.028027617397	94.1967125648259	0.212619178228899	0.03569451423417
WEE1	2649	46.1872585886891	82.1758446786389	0.562053955992924	0.028062812779374
SLC4A8	4653	29.3416551205332	58.7626964352764	0.499324518793164	0.026150662580364
COX10	2903	58.008677377237	58.5652510488423	0.990496520348881	0.98290331611377
SUMO1	55558	68.2217300198538	74.6017556926763	0.914478880375079	0.473110888562075
CSAD	26762	47.821274061536	74.5530142937596	0.641439846725806	0.23010373871113
EMPTY	5737	73.5795823206556	96.4438902863288	0.762926320186875	0.00619655834928
USP33	131578	113.51103682208	76.5148978530838	1.48351549838088	0.343276505118374
TFF1	57823	91.4938910092142	88.1234994292044	1.03824622946025	0.880948842104651
KLHDC5	84189	83.890518636624	92.4608737985406	0.907308304477089	0.775903709069038
UBE1C	8797	98.1530130769785	71.26619761548	1.37727304614409	0.40940139122297
TNFSF15	28959	100.428865075223	69.6296025190886	1.44233000680553	0.205895809086512
TESK2	57657	69.6943500696401	82.7566037114465	0.842160588327772	0.584298077892827
XPA	3809	94.4968457454979	90.9112244498401	1.03944090861559	0.912344506187632
SAT	1137	90.3203466752073	81.7237927958052	1.10519034402725	0.643706855621671
SLCO1A2	56834	179.238552470925	75.3345299065408	2.37923502931904	0.003472845990308
GDF1	169611	103.837677965339	91.0473130571063	1.14048042142892	0.733874251643076
FLRT3	2904	122.192108109667	53.9583868140038	2.26456192122398	0.029050465373161
ADAM17	57671	164.991956049322	51.6097585859147	3.19691392810256	0.212924029804388
LRBA	6677	164.22541085344	63.2713991050812	2.59557103487935	0.030412339615135
TTC15	6915	152.230519551283	69.9479702605453	2.17633934171711	0.011220517281769
NUAK2	64922	134.018926948679	66.5102056804789	2.01501296797244	0.041136928871499
CHP	56833	142.041402020779	47.3370657635419	3.00063807778675	0.195316809036932
TRIM4	10333	137.672616975062	61.0662718440643	2.25447882796277	0.044734248129243
PIK3C2A	55504	195.008613940792	54.6308301795353	3.56957075885408	0.006849209986628
SIGLEC9	84695	193.216541108533	60.7595948556892	3.1800169432901	0.016539559418403
LOC112714	7783	174.772198663521	52.5950084372353	3.32298071350415	0.011662444399575
GRM6	1138	152.961307212196	75.7954548642484	2.01808020660544	0.077433060311071
TAS2R45	7107	191.987193514704	46.5644232256348	4.12304459532122	0.019289485774263
INTS3	6095	148.454098864787	61.1168865447002	2.4290193309538	0.002955893175213
BRCA2	5027	141.440773284123	58.0027193037866	2.43851969324633	0.017129329843056
EFNA2	25875	189.562993476991	69.6436749148112	2.72189820122022	0.023294941758074
TNNT1	4345	130.661379852048	61.6549410500708	2.11923614923152	0.203526200118061
MSL2L1	115350	167.881754352896	81.3538066748639	2.06360047814169	0.040651951476518
PSAP	51704	138.45221138011	82.2523232332801	1.68326201543802	0.160454869991017
CRTAC1	51284	171.38293311632	71.0555006813626	2.4119587009155	0.016473473702344
MFRP	84957	218.827441499242	70.6756464572264	3.09622129359197	0.005706473667727
BUB1B	84171	155.163336613869	78.5205865970952	1.97608478665656	0.016985067625886
FGL1	57829	125.034064485424	66.0394885973253	1.89332272464763	0.013636168809777
AP1GBP1	10288	167.086061115861	92.8621973269484	1.79929041015027	0.060644539088293
MDM2	1143	188.485608560871	51.4778841458357	3.66148709661211	0.019784512199053
SLC44A2	344758	132.244281054124	52.437499300529	2.521941031097	0.019166510207366
KCNG4	6096	136.480022767292	87.7763568495275	1.55486087217377	0.444940021280436
SLC1A4	9127	180.477906953402	74.581469171263	2.41987599545628	0.018762219560239
COL8A1	134	129.130862792059	129.509913671587	0.997073190238629	0.991767351412957
RARG	266977	112.652870569155	130.925837858064	0.860432687788347	0.37058874693538
EMPTY	154	109.381794302109	118.25698942892	0.924949931757354	0.810520782401458
MSH2	29933	128.748499650808	89.4203591378693	1.43981192753098	0.26770087588451
KLHDC3	576	107.95431351161	135.018181393505	0.799553900055741	0.524963290642379
LRRC22	134391	117.250397831609	121.530181567952	0.964784190386894	0.867400628737233
DMC1	1231	130.19893938975	128.607861954577	1.01237154098507	0.943438122287404
MLH3	2845	67.0300940023339	119.13918498917	0.562620048210226	0.091653655890224
SLC38A3	1128	117.643817669576	103.826484275209	1.13308101002189	0.671843653861131
RPA4	2863	110.209868700175	122.352085787475	0.900760031926299	0.71450383837605
LDHB	1394	119.578400238279	122.27182432217	0.977971833667964	0.931513344435085
FBXL2	2830	122.164383407025	73.6054315941117	1.65971968048072	0.035542309375006
CNTN4	1880	114.805154554128	125.047229360155	0.918094348363943	0.617174050302719
CDKN2B	53836	121.123986739479	145.104026008353	0.834738980519445	0.289370965022856
IL15	64123	110.119584659918	114.406198798951	0.962531626922017	0.853716748786329
ZBTB22	59340	97.1048989168904	114.277168412193	0.849731405372565	0.586944136751741
DYRK1A	2864	113.486118631105	102.691802202277	1.10511371109805	0.80088392976862
FBXO41	3361	81.3713795609306	96.8875980815227	0.839853409230596	0.624031750523041
ADCY5	117196	159.927521315536	100.166646373053	1.59661451297785	0.313756200152221
C1orf9	2359	88.1767502635893	78.9737070965096	1.11653300200069	0.515231162540128
PDIA6	4886	117.005222730914	102.108412352861	1.14589209678996	0.465185027758289
CXCL16	387129	122.130162278958	110.934276674655	1.10092359133632	0.654312745375288
MAL	221391	84.9152250184526	94.749715917021	0.896205589606399	0.830070731262101
TNFRSF9	155	91.4292791476383	111.646869876809	0.818914845069292	0.461680040258377
INHBE	64805	82.6541674648669	98.2697123958443	0.841095037827365	0.627391245128982
MAP4K3	25960	87.7686128196931	110.688365286362	0.7929344027498	0.314641386248127
ABCC9	10887	162.412150350394	116.886045806057	1.38949135656343	0.279818540312884
GALNAC4S-6ST	27197	132.426680416818	92.1264534194297	1.43744468067072	0.073559843925881
TPP1	339403	122.510188350118	96.3240415693132	1.2718547348531	0.390778825251141
F2R	84634	128.792176139193	136.663756112807	0.942401846711161	0.479703569995829
BAI2	319100	187.602688715719	103.886546744648	1.80584199392867	0.009517312163644
PRAF2	23596	94.2403323925995	91.5563652647377	1.02931491568173	0.915305155861313
NPR3	350383	147.128431432608	108.539853004322	1.3555245134407	0.4001654124851
HMGCL	6752	135.161445653484	114.311400498077	1.18239690061148	0.208763311023434
GPX3	1238	131.286919891354	74.7794298351867	1.75565553496074	0.185947835810826
SLC22A14	2833	95.2129906187246	120.311491932235	0.791387332079241	0.327797683782646
CA12	64582	104.492091514258	124.188135479419	0.841401564737846	0.643092924009376
EMPTY	2692	147.282830812021	122.59677409446	1.20135975762739	0.488872496083313
CCRL1	135	108.981309332485	124.865650946684	0.872788541173894	0.507332486038702
PKD1L1	222611	91.2339095755388	116.694427776489	0.781818903557969	0.585478146240963
BTBD2	185	89.910763994379	65.4927649067567	1.3728350623521	0.279231992755304
TCEB3	283383	65.1685589621821	79.199533742648	0.822840184563986	0.463611695828191
WRN	624	110.15242409422	98.1116877125722	1.12272479112705	0.626940278911969
RYK	2840	137.028120912912	144.560942144725	0.947891725662169	0.667141652096931
BECN1	1232	91.921009850897	71.9471243694149	1.27761895498318	0.198215987203892
MSH6	2849	66.5196021614118	67.299332358785	0.988413998028743	0.924091395810402
ATP1A1	1129	121.032914998854	61.103971974352	1.9807700070571	0.062360594147387
GPR149	2828	76.7209349672522	101.169878536751	0.758337719456509	0.250687575554729
UBE2J1	7852	127.993854211919	91.9370755007424	1.39218975059616	0.294549800926917
ZNF179	81491	129.926176087241	49.8547817696273	2.60609256475365	0.016987950698178
IL1F9	1901	104.592881952752	114.902212706299	0.910277352274328	0.72500227546114
INPP4A	54112	165.112797200447	82.2184655255408	2.00822036929351	0.015045546203459
PPP2R1B	2015	116.474129488416	111.022406181809	1.0491047122297	0.816142381773822
LRCH1	3350	156.203067586759	93.4470551830224	1.67156757675055	0.008334140127385
LONRF2	2867	123.081243250404	86.4922284393161	1.42303239806983	0.228079252641028
PUNC	3363	136.426667152681	92.1011724985052	1.48126960223982	0.126522548019906
EMPTY	4160	86.5906974557454	65.6416063829541	1.31914348577294	0.333023708297094
RNF5P1	1814	138.376555432743	90.9863472320921	1.52084966198023	0.103810270123511
DCBLD1	4543	127.645382734784	95.0094463905392	1.34350201568478	0.148499774739262
ADSL	2740	99.7920602718042	80.6621714013473	1.23716059880502	0.319602088360843
FCGR2A	4887	99.2608123211785	103.990810144261	0.954515232485247	0.756426506514466
RNF20	2846	105.856554082226	79.8039568271583	1.32645746264804	0.098200759165146
PTPN20A	4985	102.502542720906	90.3250814964111	1.13481815928369	0.682932823419337
STX16	554	103.195327626053	96.2510640900297	1.07214739495792	0.822407642889689
TOE1	53829	114.304427489782	108.063262279987	1.05775473623612	0.73067720460511
UGT3A2	353345	97.9012774097166	124.657055246959	0.78536491348816	0.485639703540912
TLR5	128674	171.827716949703	63.4800324013625	2.70679945251596	0.063130959954577
CALCA	10888	66.3952319872527	84.5244393832728	0.785515200948996	0.378705495575476
TRPM3	6344	162.871210487205	66.5700913303914	2.44661239352768	0.069156087128665
NOSIP	4158	121.817442014732	93.4297439263339	1.30384005023904	0.151486661048777
